collection_id,instance_index,machine_id,start_time,end_time,max_cpus,max_memory,max_cpu
330587220407,499,55052448740,1201000000,1779000000,0.175537109375,0.0201416015625,0.175537109375
330587220407,555,53819601013,1201000000,1800000000,0.1021728515625,0.0189208984375,0.1021728515625
374998574688,117,74472327133,1201000000,1800000000,0.0045852661132812,0.0010108947753906,0.0045852661132812
330587222908,84,92152625154,1201000000,1800000000,0.0003747940063476,0.01837158203125,0.05224609375
374780791765,277,4459153593,1201000000,1800000000,0.0177001953125,0.0172119140625,0.0177001953125
330587222908,537,35970848854,1201000000,1800000000,0.0019359588623046,0.015350341796875,0.05926513671875
358200954744,1,104792603923,1201000000,1720000000,0.0,0.0028343200683593,0.04071044921875
375002864311,75,74472327133,1201000000,1800000000,0.0045928955078125,0.0009450912475585,0.0045928955078125
330587230524,148,53819601013,1201000000,1800000000,0.207275390625,0.02471923828125,0.207275390625
128381343012,989,86286350848,1201000000,1800000000,0.0007848739624023,0.0044479370117187,0.111083984375
330587233025,356,55052448740,1201000000,1500000000,0.107177734375,0.021331787109375,0.107177734375
374909856633,501,92037160696,1201000000,1800000000,0.0,0.0009717941284179,0.0099639892578125
374911141136,1371,102893299825,1201000000,1800000000,0.0,0.0006971359252929,0.0087127685546875
375004997715,0,1579707650,1201000000,1211000000,0.0002632141113281,0.0014629364013671,0.0016498565673828
374911141136,1373,80677373859,1201000000,1669000000,0.000533103942871,0.0005455017089843,0.007080078125
374911141136,1378,104792817025,1201000000,1589000000,0.00469970703125,0.0007076263427734,0.00469970703125
372382526837,16,73747862670,1201000000,1800000000,0.06036376953125,0.0111846923828125,0.0899658203125
375007009276,0,92054298367,1201000000,1262000000,0.029327392578125,0.0016040802001953,0.0430908203125
374911141136,558,24274894286,1201000000,1800000000,0.0,0.000533103942871,0.0053482055664062
374911141136,579,4459153593,1201000000,1800000000,0.0,0.0005683898925781,0.0074234008789062
374911141136,1402,75629300492,1201000000,1769000000,0.0033912658691406,0.0005788803100585,0.0033912658691406
374911141136,637,21389242,1201000000,1800000000,0.0,0.000655174255371,0.0075302124023437
375007011738,0,92044810499,1201000000,1267000000,0.190185546875,0.0022163391113281,0.190185546875
350880622709,0,70772743337,1201000000,1800000000,0.0,0.0006666183471679,0.0043106079101562
374911141136,1412,2457915991,1201000000,1800000000,0.0058059692382812,0.0004358291625976,0.0058059692382812
374911141136,1414,80675819223,1201000000,1566000000,0.005096435546875,0.0004968643188476,0.005096435546875
374911141136,948,151931048,1201000000,1800000000,0.0,0.0006332397460937,0.0093994140625
374676035973,3610,23621129089,1201000000,1800000000,0.0,0.0010261535644531,0.0045013427734375
374911141136,67,105123342775,1201000000,1800000000,0.0065460205078125,0.0006237030029296,0.0065460205078125
374911141136,72,80677373859,1201000000,1800000000,0.0004749298095703,0.0005426406860351,0.0057601928710937
374911141136,752,250621558169,1201000000,1800000000,0.0046920776367187,0.000518798828125,0.004791259765625
350887195681,2,71878595106,1201000000,1800000000,0.0006294250488281,0.0031204223632812,0.065185546875
350887214434,1,86197574044,1201000000,1800000000,0.0,0.0032539367675781,0.0809326171875
374911141136,924,2458245374,1201000000,1800000000,0.00823974609375,0.0004892349243164,0.00823974609375
374911141136,1436,3094292514,1201000000,1587000000,0.0068511962890625,0.0004177093505859,0.0068511962890625
358146539252,560,102892828004,1201000000,1800000000,0.05255126953125,0.0108795166015625,0.05450439453125
358200954773,1,32971570779,1201000000,1626000000,0.0002193450927734,0.0038070678710937,0.023834228515625
372382526837,305,20736662,1201000000,1800000000,0.0032920837402343,0.009918212890625,0.0654296875
374860215787,40,24270932154,1201000000,1796000000,0.0007762908935546,0.0015602111816406,0.022216796875
372382526837,514,72046213533,1201000000,1800000000,0.0002641677856445,0.0053024291992187,0.02325439453125
348020181306,4,21560261,1201000000,1800000000,0.0002670288085937,0.0005874633789062,0.010009765625
375004997720,0,92122737687,1201000000,1210000000,0.0006961822509765,0.0016059875488281,0.0027732849121093
374911141136,1388,199649547176,1201000000,1800000000,0.0027618408203125,0.0006723403930664,0.0062637329101562
375004999381,0,70600359027,1201000000,1210000000,0.0002470016479492,0.001535415649414,0.0016689300537109
358887942275,447,1377139847,1201000000,1800000000,0.0333251953125,0.0013198852539062,0.03533935546875
374909862629,86,86197413815,1201000000,1800000000,0.0026702880859375,0.0009288787841796,0.04248046875
374909862629,199,373220226718,1201000000,1800000000,0.00372314453125,0.0008506774902343,0.004180908203125
374909862629,200,159596203493,1201000000,1800000000,0.0028572082519531,0.0008544921875,0.0041351318359375
375007002965,0,32428661,1201000000,1202000000,0.0,0.0004739761352539,
347383176577,10,35970848854,1201000000,1722000000,0.283203125,0.0077743530273437,0.283203125
358887942275,305,92052562352,1201000000,1800000000,2.86102294921875e-06,0.0017642974853515,0.23388671875
347383176577,11,10879533757,1201000000,1612000000,0.16357421875,0.0063247680664062,0.40234375
347383176577,13,265359162690,1201000000,1480000000,0.0,0.00555419921875,0.7109375
374909862629,202,373216008407,1201000000,1800000000,0.0051422119140625,0.0008478164672851,0.0051422119140625
374911141136,1015,24274426011,1201000000,1800000000,0.0011577606201171,0.0007667541503906,0.0082244873046875
348020181279,0,21372225,1201000000,1800000000,0.0058670043945312,0.000554084777832,0.0117645263671875
358887942275,242,70620014404,1201000000,1800000000,0.0,0.0017910003662109,0.099609375
348020181279,3,92148961277,1201000000,1800000000,0.0002737045288085,0.0006179809570312,0.01177978515625
348020181279,7,62155176,1201000000,1800000000,0.0002374649047851,0.0005531311035156,0.0123291015625
358887942275,199,72041476039,1201000000,1800000000,0.04339599609375,0.0013980865478515,0.0712890625
348020181297,3,1575343155,1201000000,1800000000,0.0,0.0005760192871093,0.013519287109375
348020181306,3,13260019614,1201000000,1800000000,0.0053634643554687,0.0006084442138671,0.0085601806640625
348020181306,6,90883270211,1201000000,1800000000,0.0,0.0006685256958007,0.0321044921875
359852128644,674,21394550,1201000000,1800000000,0.0002202987670898,0.0105133056640625,0.035400390625
375002842854,467,2960528268,1201000000,1800000000,0.0042037963867187,0.0001955032348632,0.025604248046875
330587209928,119,92152625154,1201000000,1800000000,0.0,0.022003173828125,0.06182861328125
330587141000,695,104792404000,1201000000,1800000000,1.9073486328125e-06,0.0109100341796875,0.0977783203125
330587150465,494,335683566816,1201000000,1800000000,0.072265625,0.0106964111328125,0.167236328125
374675879196,6098,20736735,1201000000,1800000000,0.0,0.0011806488037109,0.007781982421875
360229359315,17,1146043083,1201000000,1767000000,0.0004749298095703,0.0005788803100585,0.0097503662109375
373032975479,0,102894397939,1201000000,1800000000,0.008941650390625,0.00201416015625,0.008941650390625
330587155467,472,24273428028,1201000000,1800000000,0.0772705078125,0.0119171142578125,0.0772705078125
90961159812,51,71882314328,1201000000,1800000000,0.15673828125,0.05859375,0.513671875
374911141136,379,2808166856,1201000000,1800000000,0.0003957748413085,0.0006637573242187,0.010833740234375
374471491589,343,24275825161,1201000000,1800000000,0.0,0.0008716583251953,0.0041122436523437
330587110827,67,24273428028,1201000000,1800000000,0.0121917724609375,0.021148681640625,0.086669921875
330587162970,230,72045702658,1201000000,1800000000,0.0,0.012420654296875,0.080810546875
374675956470,3784,24273428028,1201000000,1800000000,0.001047134399414,0.0014553070068359,0.001047134399414
374675956470,4429,24273428028,1201000000,1800000000,0.001321792602539,0.0010280609130859,0.001321792602539
374780793772,1817,24272889102,1201000000,1800000000,0.0,0.0152740478515625,0.0955810546875
374780801778,335,23624543364,1201000000,1800000000,0.0,0.011749267578125,0.141845703125
34042849383,488,93522167453,1201000000,1800000000,0.0,0.000920295715332,0.0026054382324218
374860215787,76,66703270262,1201000000,1800000000,0.0,0.0015468597412109,0.024261474609375
330587138493,418,24273428028,1201000000,1800000000,0.082275390625,0.017578125,0.082275390625
374780803880,215,24273051131,1201000000,1800000000,0.0767822265625,0.0145721435546875,0.0767822265625
330587138493,266,53772490175,1201000000,1800000000,0.01080322265625,0.02301025390625,0.136474609375
374471438640,255,92140167671,1201000000,1800000000,0.0002813339233398,0.0008544921875,0.0059356689453125
330587120885,659,36932631,1201000000,1800000000,0.0899658203125,0.016754150390625,0.0899658203125
330587120885,681,23865637971,1201000000,1800000000,0.071533203125,0.019805908203125,0.0797119140625
374675861423,398,88409069898,1201000000,1800000000,0.0029182434082031,0.0013427734375,0.0029182434082031
360940137080,388,55052448740,1201000000,1800000000,0.02142333984375,0.0101318359375,0.05316162109375
374675861423,3053,88409069898,1201000000,1800000000,0.0029487609863281,0.0012245178222656,0.0029487609863281
330587125888,694,53769870649,1201000000,1800000000,0.0384521484375,0.01971435546875,0.6064453125
330587130890,191,1579460559,1201000000,1800000000,0.0694580078125,0.010528564453125,0.0694580078125
374471463383,1,92152625154,1201000000,1800000000,1.239776611328125e-05,0.0011672973632812,0.0072097778320312
330587133435,180,93509986219,1201000000,1800000000,0.0109100341796875,0.010498046875,0.093994140625
374911141136,1265,74472327133,1201000000,1800000000,0.004425048828125,0.0005340576171875,0.004425048828125
374471438640,664,35872595645,1201000000,1723000000,0.0,0.0009288787841796,0.0035133361816406
330587135936,212,92159871012,1201000000,1290000000,2.86102294921875e-06,0.0009899139404296,0.0189208984375
86261339189,1,80678690089,1201000000,1800000000,0.0,0.0014152526855468,0.02734375
374471438640,381,374585344489,1201000000,1800000000,0.0013637542724609,0.0008478164672851,0.0038261413574218
88637224915,91,1129392908,1201000000,1203000000,0.0,2.193450927734375e-05,
360229374112,10,23744454675,1201000000,1699000000,0.0,0.019500732421875,0.048095703125
374471491589,103,35872595645,1201000000,1800000000,0.0,0.0009841918945312,0.017913818359375
374471436665,12,374585344489,1201000000,1787000000,0.0013465881347656,0.0062103271484375,0.0093841552734375
374780803880,1576,23621045824,1201000000,1800000000,0.0,0.0120849609375,0.0450439453125
330587152966,588,71970761936,1201000000,1800000000,0.0732421875,0.0120086669921875,0.0732421875
319945203635,1857,80225754083,1201000000,1206000000,0.0005655288696289,0.0001049041748046,
280487004463,0,4451526934,1201000000,1691000000,0.0007591247558593,0.0012416839599609,0.016204833984375
359911447365,47,92154151282,1201000000,1800000000,0.0,0.0088043212890625,0.04266357421875
374860215787,43,360425813443,1201000000,1800000000,0.0,0.0015926361083984,0.023895263671875
330587207427,356,53771542298,1201000000,1642000000,0.026763916015625,0.0059432983398437,0.026763916015625
330587207427,270,92152625154,1201000000,1800000000,0.0001821517944335,0.0185546875,0.052734375
330587204926,526,86167669272,1201000000,1507000000,0.0887451171875,0.0234375,0.0887451171875
319945203635,1858,21307910,1201000000,1206000000,0.0011234283447265,0.000472068786621,
360222468477,2,70338805825,1201000000,1800000000,0.0029487609863281,0.0003728866577148,0.006988525390625
330587204926,212,92159871012,1201000000,1289000000,0.0,0.0006723403930664,0.01873779296875
374675861423,4037,88409069898,1201000000,1800000000,0.0032196044921875,0.0013484954833984,0.0032196044921875
330587170473,273,24274894286,1201000000,1800000000,0.0082550048828125,0.02093505859375,0.07666015625
374675861423,4013,88409069898,1201000000,1800000000,0.0030975341796875,0.00128173828125,0.0030975341796875
330587167972,438,21841727,1201000000,1800000000,0.008270263671875,0.018035888671875,0.0875244140625
374911141136,1429,102893768923,1201000000,1689000000,0.006622314453125,0.0004196166992187,0.006622314453125
374676027572,2273,71846591561,1201000000,1800000000,0.0,0.0027389526367187,0.0051803588867187
330587165471,485,4512111771,1201000000,1800000000,0.0125579833984375,0.007781982421875,0.023101806640625
375007011571,0,86195366031,1202000000,1261000000,0.1212158203125,0.0018444061279296,0.129638671875
375007011569,0,92073763944,1202000000,1296000000,0.187255859375,0.0024528503417968,0.187255859375
330587130890,657,23624555097,1202000000,1800000000,0.1063232421875,0.01959228515625,0.14599609375
348725139763,0,1579503358,1202000000,1774000000,0.0003337860107421,0.0013713836669921,0.01995849609375
330587216405,6,289070946527,1202000000,1800000000,0.0003557205200195,0.0006637573242187,0.031494140625
330587133435,76,24274426011,1202000000,1800000000,0.009674072265625,0.00518798828125,0.009674072265625
375007009264,0,86197574044,1202000000,1254000000,0.05908203125,0.0018825531005859,0.0877685546875
330587238433,665,104791355585,1202000000,1800000000,0.000929832458496,0.019805908203125,0.0478515625
276507686897,42,92042173389,1202000000,1800000000,0.0022697448730468,0.0014209747314453,0.0177001953125
330587115883,223,53774000615,1202000000,1800000000,0.023406982421875,0.022705078125,0.10693359375
348306754648,3,346991211285,1202000000,1659000000,0.0,0.000563621520996,0.011871337890625
330587133435,693,70530557840,1202000000,1800000000,0.0103302001953125,0.00885009765625,0.0640869140625
374909856633,462,23748874968,1202000000,1800000000,0.0,0.0008907318115234,0.0043716430664062
330587135936,161,88409069898,1202000000,1800000000,0.041259765625,0.0089569091796875,0.0836181640625
348020181306,2,23624303979,1202000000,1800000000,0.0,0.0005807876586914,0.0140228271484375
330587217906,470,23624518913,1202000000,1357000000,0.0004243850708007,0.0019435882568359,0.018096923828125
248827132312,1,92100018153,1202000000,1736000000,0.0003042221069335,0.0003566741943359,0.016204833984375
348020181297,0,97308097335,1202000000,1800000000,0.0,0.000584602355957,0.01495361328125
330587207427,133,71969689680,1202000000,1211000000,0.000314712524414,9.5367431640625e-07,0.000314712524414
348020181279,6,21375657,1202000000,1800000000,0.0056838989257812,0.0005817413330078,0.0151214599609375
330587130890,11,1712846976,1202000000,1274000000,0.0156097412109375,0.000955581665039,0.0156097412109375
374676035973,3967,85497379386,1202000000,1800000000,0.0091094970703125,0.0012035369873046,0.0091094970703125
375007011573,0,86189850177,1202000000,1280000000,0.140380859375,0.0022468566894531,0.149658203125
330587128389,513,35971013270,1202000000,1800000000,0.06207275390625,0.020751953125,0.092041015625
374911141136,887,21361385,1202000000,1800000000,1.33514404296875e-05,0.0005779266357421,0.0023956298828125
330587118384,573,23746263431,1202000000,1800000000,0.0755615234375,0.01983642578125,0.0755615234375
330587120885,239,24273079095,1202000000,1800000000,0.068603515625,0.024658203125,0.068603515625
374675861423,4501,21389242,1202000000,1800000000,0.0007514953613281,0.0013008117675781,0.0008344650268554
330587120885,278,334588405431,1202000000,1800000000,0.095947265625,0.023651123046875,0.095947265625
330587209928,279,24272669406,1202000000,1800000000,0.0003852844238281,0.0234375,0.070556640625
99498777690,43,82402485595,1202000000,1204000000,0.0,1.430511474609375e-05,
374909856633,866,104792458302,1202000000,1800000000,0.0006933212280273,0.0023612976074218,0.06494140625
374911141136,96,55049858260,1202000000,1800000000,0.0002622604370117,0.0005836486816406,0.0054473876953125
374676035973,1005,4649685235,1202000000,1800000000,0.0,0.0014591217041015,0.007537841796875
330587204926,697,224032080418,1202000000,1800000000,0.073974609375,0.02239990234375,0.0863037109375
330587123387,292,345111144299,1202000000,1800000000,0.203369140625,0.022216796875,0.203369140625
276507686897,54,1579722459,1202000000,1800000000,0.0053558349609375,0.0013904571533203,0.015838623046875
374471491589,2,33687144565,1202000000,1800000000,0.0,0.0009450912475585,0.0054550170898437
374911141136,719,70550628060,1202000000,1800000000,0.0028076171875,0.0007839202880859,0.0108489990234375
374911141136,690,35970950920,1202000000,1661000000,0.000197410583496,0.0005064010620117,0.0050888061523437
330587238433,431,36053696342,1202000000,1800000000,0.0071640014648437,0.018829345703125,0.1029052734375
374911141136,40,289070946527,1202000000,1800000000,0.0,0.0006723403930664,0.0112762451171875
374471491412,447,12748657929,1202000000,1800000000,0.0006093978881835,0.0005064010620117,0.0046005249023437
374911141136,1240,87976653382,1202000000,1648000000,0.0,0.0005207061767578,0.0054779052734375
374471491589,75,250619294093,1202000000,1800000000,0.0068740844726562,0.0010185241699218,0.0972900390625
330587207427,665,92152625154,1202000000,1800000000,0.0002565383911132,0.014984130859375,0.0672607421875
280881358282,1019,68668153187,1202000000,1800000000,0.638671875,0.004425048828125,0.638671875
348020181279,2,124330977828,1202000000,1800000000,0.0003242492675781,0.0006170272827148,0.013458251953125
330587267055,211,96914756157,1202000000,1800000000,0.143310546875,0.01580810546875,0.19921875
330587220407,392,24270899482,1202000000,1800000000,0.0,0.014617919921875,0.1060791015625
374909843101,73,1376335586,1202000000,1800000000,0.0003938674926757,0.0007343292236328,0.0035629272460937
330587113342,41,3092453683,1202000000,1800000000,0.0,0.020843505859375,0.0684814453125
375003906179,0,348128035855,1202000000,1205000000,0.0003538131713867,2.384185791015625e-05,0.0003538131713867
330587110827,699,289058534987,1202000000,1800000000,0.0386962890625,0.02142333984375,0.1192626953125
374909856633,1162,373215911542,1202000000,1800000000,0.0002918243408203,0.0008506774902343,0.0035057067871093
330587230524,288,938906596,1202000000,1216000000,0.0008211135864257,0.0006303787231445,0.0008211135864257
374780791765,195,21399561,1202000000,1800000000,0.05340576171875,0.0152130126953125,0.05340576171875
374909856633,1107,35882139265,1202000000,1800000000,0.0,0.0008144378662109,0.0054244995117187
330587274558,666,23744499478,1202000000,1800000000,0.0002698898315429,0.02227783203125,0.0924072265625
99508176891,1,92110985551,1202000000,1723000000,0.0,0.0017299652099609,0.0108642578125
330587303641,258,23621187008,1202000000,1212000000,0.008941650390625,0.0001716613769531,0.008941650390625
330587274558,340,88409069898,1202000000,1691000000,4.9591064453125e-05,0.02044677734375,0.0992431640625
330587160469,44,70529546307,1202000000,1800000000,9.5367431640625e-07,,0.23193359375
330587222908,581,143921344163,1202000000,1800000000,0.0,0.018585205078125,0.18603515625
330587110827,356,21242380,1202000000,1800000000,0.0,0.015838623046875,0.13232421875
330587170473,105,53772267846,1202000000,1800000000,1.9073486328125e-06,0.020751953125,0.3447265625
375002862400,106,74472327133,1202000000,1800000000,0.005340576171875,0.0009622573852539,0.005340576171875
374780813300,255,23621165290,1202000000,1800000000,0.0484619140625,0.0128326416015625,0.1337890625
330587272057,409,92143002575,1202000000,1800000000,0.0,0.019195556640625,0.110595703125
372961222756,67,92037160696,1202000000,1800000000,0.029449462890625,0.0034637451171875,0.029449462890625
330587167972,183,21399561,1202000000,1800000000,0.05682373046875,0.018585205078125,0.13134765625
330587272057,41,3092453683,1202000000,1800000000,0.0,0.019012451171875,0.0535888671875
374675913838,3066,303696433424,1202000000,1800000000,0.0005998611450195,0.0014324188232421,0.0053787231445312
330587108283,696,91993340682,1202000000,1800000000,0.1019287109375,0.024383544921875,0.1019287109375
330587113342,101,21239050,1202000000,1800000000,0.070556640625,0.02252197265625,0.070556640625
330587150465,561,21297603,1202000000,1800000000,0.0443115234375,0.0105743408203125,0.0443115234375
330587135936,448,62156456,1202000000,1800000000,0.0771484375,0.017181396484375,0.117431640625
374675861423,4693,21389242,1202000000,1800000000,0.0007123947143554,0.0013256072998046,0.0007123947143554
39516997747,1785,50803015991,1202000000,1800000000,0.0037612915039062,0.0001354217529296,0.0037612915039062
330587220407,458,1578834813,1202000000,1800000000,0.028411865234375,0.009124755859375,0.03436279296875
375007003476,0,92125612559,1202000000,1207000000,0.0002117156982421,0.0011253356933593,0.0024681091308593
374780805995,1469,53767373293,1202000000,1800000000,0.0048294067382812,0.0068511962890625,0.020538330078125
374471438640,174,374220821115,1202000000,1800000000,0.0008411407470703,0.0012359619140625,0.04034423828125
374471491589,150,104792458302,1202000000,1800000000,0.0,0.0009546279907226,0.0041732788085937
374909856633,195,104792404000,1202000000,1800000000,0.0027580261230468,0.0012321472167968,0.02777099609375
330587230524,679,93517468256,1202000000,1800000000,0.0025672912597656,0.00701904296875,0.0408935546875
330587204926,58,359648701638,1202000000,1800000000,0.008575439453125,0.0032310485839843,0.008575439453125
330587138493,361,23624519542,1202000000,1800000000,0.1072998046875,0.02032470703125,0.1072998046875
330587204926,92,92152625154,1202000000,1800000000,0.0002336502075195,0.0072784423828125,0.04693603515625
330587113342,409,92143002575,1202000000,1800000000,9.5367431640625e-07,0.020111083984375,0.1175537109375
335406133459,0,92002687600,1202000000,1800000000,0.017181396484375,0.00115966796875,0.017181396484375
330587141000,675,102893299824,1202000000,1800000000,0.02716064453125,0.0099639892578125,0.1102294921875
374909862629,2,102892828004,1202000000,1800000000,0.0,0.0008983612060546,0.06011962890625
330587303641,658,24272603259,1202000000,1800000000,0.0,0.0020751953125,0.018035888671875
330587303641,408,92152625154,1202000000,1800000000,0.0294189453125,0.0023155212402343,0.0294189453125
374998574688,146,21389242,1202000000,1800000000,0.0037689208984375,0.001129150390625,0.0037689208984375
330587150465,271,24273428028,1202000000,1800000000,2.288818359375e-05,0.0126800537109375,0.215087890625
375000720723,0,104790859131,1202000000,1204000000,7.05718994140625e-05,4.57763671875e-05,0.0001678466796875
346018572754,92,86185237443,1202000000,1566000000,0.00982666015625,0.0011501312255859,0.00982666015625
39516997747,1890,1579921700,1202000000,1800000000,0.0,0.0001411437988281,0.00274658203125
374911141136,469,1377350472,1202000000,1800000000,0.0,0.0007247924804687,0.0057830810546875
374911141136,1417,92035050287,1202000000,1800000000,0.0,0.0005950927734375,0.0066375732421875
358887942275,154,72027208693,1202000000,1800000000,0.0004644393920898,0.0017471313476562,0.03692626953125
374911141136,1420,159574354219,1202000000,1754000000,0.00762939453125,0.0006923675537109,0.00762939453125
360229371640,7,23621183237,1202000000,1763000000,0.0006656646728515,0.0005865097045898,0.006683349609375
358887942275,440,1128691100,1202000000,1800000000,0.0,0.0013656616210937,0.0771484375
358887942275,399,71971507649,1202000000,1800000000,0.0,0.0018501281738281,0.0467529296875
88637224915,92,1578283563,1202000000,1204000000,0.0,1.71661376953125e-05,
358887942275,206,259065338485,1202000000,1800000000,0.0,0.0018424987792968,0.177978515625
358741519657,769,24173391036,1202000000,1800000000,0.0023880004882812,0.0096435546875,0.12841796875
358887942275,215,1128334674,1202000000,1800000000,0.0005350112915039,0.0017414093017578,0.062744140625
374675861423,4747,21389242,1202000000,1800000000,0.000680923461914,0.0012989044189453,0.000680923461914
374675861423,4745,21389242,1202000000,1800000000,0.0007238388061523,0.0013351440429687,0.0007553100585937
374911141136,1421,21352504,1202000000,1800000000,0.0,0.0004119873046875,0.0061187744140625
374780821309,1856,9579310242,1202000000,1800000000,0.0595703125,0.018218994140625,0.1630859375
374911141136,931,102984342597,1202000000,1759000000,0.0003042221069335,0.000584602355957,0.007049560546875
374675861423,6205,3092453683,1202000000,1800000000,0.00018310546875,0.0012626647949218,0.0006704330444335
374675861423,4789,21389242,1202000000,1800000000,0.0006217956542968,0.0012989044189453,0.0006771087646484
374675861423,6129,3092453683,1202000000,1800000000,0.0049285888671875,0.00433349609375,0.03973388671875
374860215787,46,23748874968,1202000000,1800000000,0.0,0.0015430450439453,0.03277587890625
98263155145,0,70609645474,1202000000,1708000000,0.0006418228149414,0.0016078948974609,0.0152130126953125
374911141136,1057,22784754,1202000000,1649000000,0.0,0.0005159378051757,0.0046310424804687
358887942275,234,9579465079,1202000000,1800000000,0.0,0.0017948150634765,0.05401611328125
358887942275,155,92162835965,1202000000,1800000000,0.0005521774291992,0.001443862915039,0.16943359375
374675861423,3699,53772267846,1202000000,1800000000,0.000894546508789,0.0014247894287109,0.0012664794921875
358887942275,103,350700555147,1202000000,1800000000,0.0535888671875,0.0016231536865234,0.0711669921875
359911447365,975,74461641157,1202000000,1800000000,0.0,0.0088958740234375,0.04095458984375
374911141136,1419,2958264232,1202000000,1800000000,0.0,0.0005426406860351,0.0037651062011718
358682264048,4,24309935,1202000000,1800000000,0.0002622604370117,0.0011940002441406,0.018463134765625
280881358282,2277,73749003929,1203000000,1800000000,0.0,0.0036773681640625,0.2177734375
375003902059,140,92078505802,1203000000,1800000000,0.01654052734375,0.000833511352539,0.01654052734375
98263155145,2,92078192138,1203000000,1800000000,0.0078277587890625,0.0016555786132812,0.025390625
374909850918,45,108924091566,1203000000,1800000000,0.0048751831054687,0.000558853149414,0.0056304931640625
300125081705,1,250619353318,1203000000,1800000000,0.0,0.0011520385742187,0.027252197265625
330587238433,602,89877622098,1203000000,1800000000,0.0389404296875,0.0146026611328125,0.15087890625
375007011436,0,86174076727,1203000000,1258000000,0.1767578125,0.0014610290527343,0.1767578125
374911141136,1401,33687501537,1203000000,1800000000,0.0063629150390625,0.0006113052368164,0.0063629150390625
374911141136,481,21549937,1203000000,1800000000,0.0002326965332031,0.0005693435668945,0.0092926025390625
90321956734,2,92139446954,1203000000,1800000000,0.0064010620117187,0.0011367797851562,0.0570068359375
375004985099,0,92050489863,1203000000,1211000000,0.0003929138183593,0.0016021728515625,0.0039901733398437
375003902059,143,93516757997,1203000000,1800000000,0.04388427734375,0.00152587890625,0.04388427734375
362996470488,270,24273463182,1203000000,1800000000,0.0008020401000976,0.0106353759765625,0.0731201171875
358741519657,103,260487408243,1203000000,1800000000,0.0004138946533203,0.0053787231445312,0.0228271484375
374471491589,278,4451435505,1203000000,1800000000,0.0009279251098632,0.0008792877197265,0.0077972412109375
374471438640,397,96913770368,1203000000,1800000000,0.0,0.001068115234375,0.0073928833007812
